gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Mrpl55,Prpsap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,string:10090.ENSMUSP00000048814,string:10090.ENSMUSP00000004955,Mrpl55,Prpsap2
Epn2,Mrpl55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.218,string:10090.ENSMUSP00000136950,string:10090.ENSMUSP00000048814,Epn2,Mrpl55
B9d1,Dhrs7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.216,string:10090.ENSMUSP00000099717,string:10090.ENSMUSP00000044924,B9d1,Dhrs7b
Aldh3a2,Llgl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.216,string:10090.ENSMUSP00000073764,string:10090.ENSMUSP00000060749,Aldh3a2,Llgl1
Mapk7,Cops3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.216,string:10090.ENSMUSP00000078087,string:10090.ENSMUSP00000019517,Mapk7,Cops3
Mrpl55,Rangrf,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.0,0.215,string:10090.ENSMUSP00000048814,string:10090.ENSMUSP00000038485,Mrpl55,Rangrf
Map2k4,Aldh3a2,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.213,string:10090.ENSMUSP00000111510,string:10090.ENSMUSP00000073764,Glyr1,Aldh3a2
Guk1,Mrpl55,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.213,string:10090.ENSMUSP00000127566,string:10090.ENSMUSP00000048814,Guk1,Mrpl55
Gas7,Mapk7,0.0,0.0,0.0,0.0,0.0,0.212,0.0,0.0,0.212,string:10090.ENSMUSP00000104322,string:10090.ENSMUSP00000078087,Gas7,Mapk7
Llgl1,Aldh3a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.212,string:10090.ENSMUSP00000060749,string:10090.ENSMUSP00000019246,Llgl1,Aldh3a1
Adprm,Myh3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.212,string:10090.ENSMUSP00000112064,string:10090.ENSMUSP00000007301,Adprm,Myh3
