gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Uba52,Glt25d1,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.165,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000031069,Ubc,Sepsecs
Uba52,Slc5a5,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.165,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000000809,Ubc,Slc5a5
Uba52,Rfxank,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.165,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000075140,Ubc,Rfxank
Babam1,Nr2f6,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.0,0.163,string:10090.ENSMUSP00000002473,string:10090.ENSMUSP00000002466,Babam1,Nr2f6
Mef2b,Fkbp8,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.088,0.161,string:10090.ENSMUSP00000112110,string:10090.ENSMUSP00000074935,Hdac7,Fkbp8
Mef2b,Gatad2a,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.161,string:10090.ENSMUSP00000112110,string:10090.ENSMUSP00000041370,Hdac7,Gatad2b
Ndufa13,Mvb12a,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.161,string:10090.ENSMUSP00000105796,string:10090.ENSMUSP00000034272,Ndufa13,Fam125a
Fkbp8,Ddx49,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.159,string:10090.ENSMUSP00000074935,string:10090.ENSMUSP00000008004,Fkbp8,Ddx49
Pik3r2,Lpar2,0.0,0.0,0.0,0.0,0.0,0.159,0.0,0.0,0.158,string:10090.ENSMUSP00000129592,string:10090.ENSMUSP00000112934,Ptprj,Magi3
Lsm4,Isyna1,0.0,0.0,0.0,0.0,0.112,0.0,0.0,0.088,0.155,string:10090.ENSMUSP00000034311,string:10090.ENSMUSP00000019283,Lsm4,Isyna1
Upf1,Mrpl34,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.091,0.154,string:10090.ENSMUSP00000075089,string:10090.ENSMUSP00000044497,Upf1,Mrpl34
Myo9b,Atp13a1,0.0,0.0,0.0,0.0,0.101,0.064,0.0,0.072,0.15,string:10090.ENSMUSP00000129220,string:10090.ENSMUSP00000034326,Myo9b,Atp13a1
