gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Fbxl15,Ndufb8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.335,string:10090.ENSMUSP00000026256,string:10090.ENSMUSP00000026222,Fbxl15,Ndufb8
Nolc1,Npm3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,string:10090.ENSMUSP00000128331,string:10090.ENSMUSP00000069578,Nolc1,Npm3
Mrpl43,Gbf1,0.0,0.0,0.0,0.0,0.331,0.0,0.0,0.0,0.331,string:10090.ENSMUSP00000095322,string:10090.ENSMUSP00000028162,Mrpl43,Ptges2
Fbxw4,Ina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.329,string:10090.ENSMUSP00000036505,string:10090.ENSMUSP00000001402,Fbxw4,Fbxo9
Abcc2,Cyp2c29,0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.219,0.327,string:10090.ENSMUSP00000026208,string:10090.ENSMUSP00000003137,Abcc2,Cyp2c29
Nfkb2,Blnk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.306,string:10090.ENSMUSP00000072859,string:10090.ENSMUSP00000003469,Nfkb2,Cd79a
Cyp17a1,Cyp26a1,0.0,0.0,0.1938,0.0,0.0,0.0,0.0,0.1216,0.305,string:10090.ENSMUSP00000026012,string:10090.ENSMUSP00000025946,Cyp17a1,Cyp26a1
Rbp4,Cyp2c29,0.0,0.0,0.0,0.0,0.214,0.0,0.0,0.142,0.296,string:10090.ENSMUSP00000025951,string:10090.ENSMUSP00000003137,Rbp4,Cyp2c29
Cyp2c70,Abcc2,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.168,0.293,string:10090.ENSMUSP00000060584,string:10090.ENSMUSP00000026208,Cyp2c70,Abcc2
Dntt,Blnk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.289,string:10090.ENSMUSP00000062078,string:10090.ENSMUSP00000003469,Dntt,Cd79a
Cyp17a1,Sfxn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.286,string:10090.ENSMUSP00000026012,string:10090.ENSMUSP00000026011,Cyp17a1,Sfxn2
